country,Country_code,unit,2020Q1,2019Q4,2019Q3,2019Q2,2019Q1,2020M03,2020M02,2020M01,2019M12,2019M11,2019M10,2019M09,2019M08,2019M07,2019M06,2019M05,2019M04,2019M03,2019M02,2019M01
Italy,ITA,Thousand tonnes,,,229,245,6,,,,,,,76,76,76,81,81,81,2,2,2
Italy,ITA,Thousand tonnes,,,121,182,64,,,,,,,40,40,40,60,60,60,21,21,21
Italy,ITA,Thousand tonnes,,,121,182,64,,,,,,,40,40,40,60,60,60,21,21,21
Italy,ITA,Thousand tonnes,,,121,182,64,,,,,,,40,40,40,60,60,60,21,21,21
Italy,ITA,Thousand tonnes,,,119,182,63,,,,,,,39,39,39,60,60,60,21,21,21
Italy,ITA,Thousand tonnes,,,64,102,63,,,,,,,21,21,21,34,34,34,21,21,21
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,1832,2653,313,,,,,,,610,610,610,884,884,884,104,104,104
Italy,ITA,Thousand tonnes,,,153,553,63,,,,,,,51,51,51,184,184,184,21,21,21
Italy,ITA,Thousand tonnes,,,1671,2097,246,,,,,,,557,557,557,699,699,699,82,82,82
Italy,ITA,Thousand tonnes,,,1671,2097,246,,,,,,,557,557,557,699,699,699,82,82,82
Italy,ITA,Thousand tonnes,,,1671,2097,246,,,,,,,557,557,557,699,699,699,82,82,82
Italy,ITA,Thousand tonnes,,,1671,2097,246,,,,,,,557,557,557,699,699,699,82,82,82
Italy,ITA,Thousand tonnes,,,1671,2097,246,,,,,,,557,557,557,699,699,699,82,82,82
Italy,ITA,Thousand tonnes,,,8,3,4,,,,,,,2,2,2,1,1,1,1,1,1
Italy,ITA,Thousand tonnes,,,8,3,4,,,,,,,2,2,2,1,1,1,1,1,1
Italy,ITA,Thousand tonnes,,,8,3,4,,,,,,,2,2,2,1,1,1,1,1,1
Italy,ITA,Thousand tonnes,,,8,3,4,,,,,,,2,2,2,1,1,1,1,1,1
Italy,ITA,Thousand tonnes,,,8,3,4,,,,,,,2,2,2,1,1,1,1,1,1
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,1395,1458,1142,,,,,,,465,465,465,486,486,486,380,380,380
Italy,ITA,Thousand tonnes,,,1394,1458,1142,,,,,,,464,464,464,486,486,486,380,380,380
Italy,ITA,Thousand tonnes,,,0,,,,,,,,,0,0,0,,,,,,
Italy,ITA,Thousand tonnes,,,0,,,,,,,,,0,0,0,,,,,,
Italy,ITA,Thousand tonnes,,,0,,,,,,,,,0,0,0,,,,,,
Italy,ITA,Thousand tonnes,,,0,,,,,,,,,0,0,0,,,,,,
Italy,ITA,Thousand tonnes,,,0,,,,,,,,,0,0,0,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,691,692,559,,,,,,,230,230,230,230,230,230,186,186,186
Italy,ITA,Thousand tonnes,,,691,692,559,,,,,,,230,230,230,230,230,230,186,186,186
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,704,766,582,,,,,,,234,234,234,255,255,255,194,194,194
Italy,ITA,Thousand tonnes,,,703,766,582,,,,,,,234,234,234,255,255,255,194,194,194
Italy,ITA,Thousand tonnes,,,0,,,,,,,,,0,0,0,,,,,,
Italy,ITA,Thousand tonnes,,,0,,,,,,,,,0,0,0,,,,,,
Italy,ITA,Thousand tonnes,,,0,,,,,,,,,0,0,0,,,,,,
Italy,ITA,Thousand tonnes,,,0,,,,,,,,,0,0,0,,,,,,
Italy,ITA,Thousand tonnes,,,0,,,,,,,,,0,0,0,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,513,1354,846,,,,,,,171,171,171,451,451,451,282,282,282
Italy,ITA,Thousand tonnes,,,397,1109,695,,,,,,,132,132,132,369,369,369,231,231,231
Italy,ITA,Thousand tonnes,,,85,213,107,,,,,,,28,28,28,71,71,71,35,35,35
Italy,ITA,Thousand tonnes,,,100,223,110,,,,,,,33,33,33,74,74,74,36,36,36
Italy,ITA,Thousand tonnes,,,85,213,107,,,,,,,28,28,28,71,71,71,35,35,35
Italy,ITA,Thousand tonnes,,,85,220,107,,,,,,,28,28,28,73,73,73,35,35,35
Italy,ITA,Thousand tonnes,,,85,220,107,,,,,,,28,28,28,73,73,73,35,35,35
Italy,ITA,Thousand tonnes,,,31,33,44,,,,,,,10,10,10,11,11,11,14,14,14
Italy,ITA,Thousand tonnes,,,16,22,41,,,,,,,5,5,5,7,7,7,13,13,13
Italy,ITA,Thousand tonnes,,,31,33,44,,,,,,,10,10,10,11,11,11,14,14,14
Italy,ITA,Thousand tonnes,,,31,26,44,,,,,,,10,10,10,8,8,8,14,14,14
Italy,ITA,Thousand tonnes,,,31,26,44,,,,,,,10,10,10,8,8,8,14,14,14
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,313,923,586,,,,,,,104,104,104,307,307,307,195,195,195
Italy,ITA,Thousand tonnes,,,257,813,526,,,,,,,85,85,85,271,271,271,175,175,175
Italy,ITA,Thousand tonnes,,,42,93,49,,,,,,,14,14,14,31,31,31,16,16,16
Italy,ITA,Thousand tonnes,,,57,104,52,,,,,,,19,19,19,34,34,34,17,17,17
Italy,ITA,Thousand tonnes,,,42,93,49,,,,,,,14,14,14,31,31,31,16,16,16
Italy,ITA,Thousand tonnes,,,42,100,49,,,,,,,14,14,14,33,33,33,16,16,16
Italy,ITA,Thousand tonnes,,,42,100,49,,,,,,,14,14,14,33,33,33,16,16,16
Italy,ITA,Thousand tonnes,,,15,18,10,,,,,,,5,5,5,6,6,6,3,3,3
Italy,ITA,Thousand tonnes,,,0,7,8,,,,,,,0,0,0,2,2,2,2,2,2
Italy,ITA,Thousand tonnes,,,15,18,10,,,,,,,5,5,5,6,6,6,3,3,3
Italy,ITA,Thousand tonnes,,,15,11,10,,,,,,,5,5,5,3,3,3,3,3,3
Italy,ITA,Thousand tonnes,,,15,11,10,,,,,,,5,5,5,3,3,3,3,3,3
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,199,431,260,,,,,,,66,66,66,143,143,143,86,86,86
Italy,ITA,Thousand tonnes,,,141,296,168,,,,,,,47,47,47,98,98,98,56,56,56
Italy,ITA,Thousand tonnes,,,43,120,58,,,,,,,14,14,14,40,40,40,19,19,19
Italy,ITA,Thousand tonnes,,,43,120,58,,,,,,,14,14,14,40,40,40,19,19,19
Italy,ITA,Thousand tonnes,,,43,120,58,,,,,,,14,14,14,40,40,40,19,19,19
Italy,ITA,Thousand tonnes,,,43,120,58,,,,,,,14,14,14,40,40,40,19,19,19
Italy,ITA,Thousand tonnes,,,43,120,58,,,,,,,14,14,14,40,40,40,19,19,19
Italy,ITA,Thousand tonnes,,,16,15,33,,,,,,,5,5,5,5,5,5,11,11,11
Italy,ITA,Thousand tonnes,,,16,15,33,,,,,,,5,5,5,5,5,5,11,11,11
Italy,ITA,Thousand tonnes,,,16,15,33,,,,,,,5,5,5,5,5,5,11,11,11
Italy,ITA,Thousand tonnes,,,16,15,33,,,,,,,5,5,5,5,5,5,11,11,11
Italy,ITA,Thousand tonnes,,,16,15,33,,,,,,,5,5,5,5,5,5,11,11,11
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,7478,9194,6818,,,,,,,2492,2492,2492,3064,3064,3064,2272,2272,2272
Italy,ITA,Thousand tonnes,,,4555,6390,3739,,,,,,,1518,1518,1518,2130,2130,2130,1246,1246,1246
Italy,ITA,Thousand tonnes,,,1507,1521,1837,,,,,,,502,502,502,507,507,507,612,612,612
Italy,ITA,Thousand tonnes,,,1510,1613,1882,,,,,,,503,503,503,537,537,537,627,627,627
Italy,ITA,Thousand tonnes,,,1507,1521,1837,,,,,,,502,502,502,507,507,507,612,612,612
Italy,ITA,Thousand tonnes,,,1518,1521,1837,,,,,,,506,506,506,507,507,507,612,612,612
Italy,ITA,Thousand tonnes,,,1805,1553,1937,,,,,,,601,601,601,517,517,517,645,645,645
Italy,ITA,Thousand tonnes,,,1416,1283,1242,,,,,,,472,472,472,427,427,427,414,414,414
Italy,ITA,Thousand tonnes,,,1414,1191,1197,,,,,,,471,471,471,397,397,397,399,399,399
Italy,ITA,Thousand tonnes,,,1416,1283,1242,,,,,,,472,472,472,427,427,427,414,414,414
Italy,ITA,Thousand tonnes,,,1405,1283,1242,,,,,,,468,468,468,427,427,427,414,414,414
Italy,ITA,Thousand tonnes,,,1118,1251,1142,,,,,,,372,372,372,417,417,417,380,380,380
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,3221,4412,2938,,,,,,,1073,1073,1073,1470,1470,1470,979,979,979
Italy,ITA,Thousand tonnes,,,2408,3284,1917,,,,,,,802,802,802,1094,1094,1094,639,639,639
Italy,ITA,Thousand tonnes,,,379,449,590,,,,,,,126,126,126,149,149,149,196,196,196
Italy,ITA,Thousand tonnes,,,379,539,612,,,,,,,126,126,126,179,179,179,204,204,204
Italy,ITA,Thousand tonnes,,,379,449,590,,,,,,,126,126,126,149,149,149,196,196,196
Italy,ITA,Thousand tonnes,,,379,449,590,,,,,,,126,126,126,149,149,149,196,196,196
Italy,ITA,Thousand tonnes,,,471,468,648,,,,,,,157,157,157,156,156,156,216,216,216
Italy,ITA,Thousand tonnes,,,433,679,430,,,,,,,144,144,144,226,226,226,143,143,143
Italy,ITA,Thousand tonnes,,,433,589,408,,,,,,,144,144,144,196,196,196,136,136,136
Italy,ITA,Thousand tonnes,,,433,679,430,,,,,,,144,144,144,226,226,226,143,143,143
Italy,ITA,Thousand tonnes,,,433,679,430,,,,,,,144,144,144,226,226,226,143,143,143
Italy,ITA,Thousand tonnes,,,342,660,372,,,,,,,114,114,114,220,220,220,124,124,124
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,4258,4782,3880,,,,,,,1419,1419,1419,1594,1594,1594,1293,1293,1293
Italy,ITA,Thousand tonnes,,,2146,3106,1821,,,,,,,715,715,715,1035,1035,1035,607,607,607
Italy,ITA,Thousand tonnes,,,1128,1072,1247,,,,,,,376,376,376,357,357,357,415,415,415
Italy,ITA,Thousand tonnes,,,1130,1074,1270,,,,,,,376,376,376,358,358,358,423,423,423
Italy,ITA,Thousand tonnes,,,1128,1072,1247,,,,,,,376,376,376,357,357,357,415,415,415
Italy,ITA,Thousand tonnes,,,1139,1072,1247,,,,,,,379,379,379,357,357,357,415,415,415
Italy,ITA,Thousand tonnes,,,1335,1085,1289,,,,,,,445,445,445,361,361,361,429,429,429
Italy,ITA,Thousand tonnes,,,983,604,812,,,,,,,327,327,327,201,201,201,270,270,270
Italy,ITA,Thousand tonnes,,,981,602,789,,,,,,,327,327,327,200,200,200,263,263,263
Italy,ITA,Thousand tonnes,,,983,604,812,,,,,,,327,327,327,201,201,201,270,270,270
Italy,ITA,Thousand tonnes,,,972,604,812,,,,,,,324,324,324,201,201,201,270,270,270
Italy,ITA,Thousand tonnes,,,777,591,770,,,,,,,259,259,259,197,197,197,256,256,256
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,852,659,206,,,,,,,284,284,284,219,219,219,68,68,68
Italy,ITA,Thousand tonnes,,,852,659,198,,,,,,,284,284,284,219,219,219,66,66,66
Italy,ITA,Thousand tonnes,,,,,8,,,,,,,,,,,,,2,2,2
Italy,ITA,Thousand tonnes,,,,,8,,,,,,,,,,,,,2,2,2
Italy,ITA,Thousand tonnes,,,,,8,,,,,,,,,,,,,2,2,2
Italy,ITA,Thousand tonnes,,,,,8,,,,,,,,,,,,,2,2,2
Italy,ITA,Thousand tonnes,,,,,8,,,,,,,,,,,,,2,2,2
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,183,60,23,,,,,,,61,61,61,20,20,20,7,7,7
Italy,ITA,Thousand tonnes,,,183,60,23,,,,,,,61,61,61,20,20,20,7,7,7
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,669,598,183,,,,,,,223,223,223,199,199,199,61,61,61
Italy,ITA,Thousand tonnes,,,669,598,175,,,,,,,223,223,223,199,199,199,58,58,58
Italy,ITA,Thousand tonnes,,,,,8,,,,,,,,,,,,,2,2,2
Italy,ITA,Thousand tonnes,,,,,8,,,,,,,,,,,,,2,2,2
Italy,ITA,Thousand tonnes,,,,,8,,,,,,,,,,,,,2,2,2
Italy,ITA,Thousand tonnes,,,,,8,,,,,,,,,,,,,2,2,2
Italy,ITA,Thousand tonnes,,,,,8,,,,,,,,,,,,,2,2,2
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,4407,5564,3814,,,,,,,1469,1469,1469,1854,1854,1854,1271,1271,1271
Italy,ITA,Thousand tonnes,,,410,1453,534,,,,,,,136,136,136,484,484,484,178,178,178
Italy,ITA,Thousand tonnes,,,3326,3287,2983,,,,,,,1108,1108,1108,1095,1095,1095,994,994,994
Italy,ITA,Thousand tonnes,,,3373,3447,3067,,,,,,,1124,1124,1124,1149,1149,1149,1022,1022,1022
Italy,ITA,Thousand tonnes,,,3326,3287,2984,,,,,,,1108,1108,1108,1095,1095,1095,994,994,994
Italy,ITA,Thousand tonnes,,,3326,3287,2984,,,,,,,1108,1108,1108,1095,1095,1095,994,994,994
Italy,ITA,Thousand tonnes,,,3339,3301,2993,,,,,,,1113,1113,1113,1100,1100,1100,997,997,997
Italy,ITA,Thousand tonnes,,,672,823,297,,,,,,,224,224,224,274,274,274,99,99,99
Italy,ITA,Thousand tonnes,,,625,664,214,,,,,,,208,208,208,221,221,221,71,71,71
Italy,ITA,Thousand tonnes,,,672,823,296,,,,,,,224,224,224,274,274,274,98,98,98
Italy,ITA,Thousand tonnes,,,672,823,296,,,,,,,224,224,224,274,274,274,98,98,98
Italy,ITA,Thousand tonnes,,,659,809,288,,,,,,,219,219,219,269,269,269,96,96,96
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,2214,2888,1980,,,,,,,738,738,738,962,962,962,660,660,660
Italy,ITA,Thousand tonnes,,,204,1126,426,,,,,,,68,68,68,375,375,375,142,142,142
Italy,ITA,Thousand tonnes,,,1508,1095,1390,,,,,,,502,502,502,365,365,365,463,463,463
Italy,ITA,Thousand tonnes,,,1555,1255,1474,,,,,,,518,518,518,418,418,418,491,491,491
Italy,ITA,Thousand tonnes,,,1508,1095,1390,,,,,,,502,502,502,365,365,365,463,463,463
Italy,ITA,Thousand tonnes,,,1508,1095,1390,,,,,,,502,502,502,365,365,365,463,463,463
Italy,ITA,Thousand tonnes,,,1511,1099,1397,,,,,,,503,503,503,366,366,366,465,465,465
Italy,ITA,Thousand tonnes,,,502,666,164,,,,,,,167,167,167,222,222,222,54,54,54
Italy,ITA,Thousand tonnes,,,455,507,81,,,,,,,151,151,151,169,169,169,27,27,27
Italy,ITA,Thousand tonnes,,,502,666,164,,,,,,,167,167,167,222,222,222,54,54,54
Italy,ITA,Thousand tonnes,,,502,666,164,,,,,,,167,167,167,222,222,222,54,54,54
Italy,ITA,Thousand tonnes,,,499,662,157,,,,,,,166,166,166,220,220,220,52,52,52
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,2194,2676,1834,,,,,,,731,731,731,892,892,892,611,611,611
Italy,ITA,Thousand tonnes,,,206,327,108,,,,,,,68,68,68,109,109,109,36,36,36
Italy,ITA,Thousand tonnes,,,1818,2192,1593,,,,,,,606,606,606,730,730,730,531,531,531
Italy,ITA,Thousand tonnes,,,1818,2192,1593,,,,,,,606,606,606,730,730,730,531,531,531
Italy,ITA,Thousand tonnes,,,1818,2192,1594,,,,,,,606,606,606,730,730,730,531,531,531
Italy,ITA,Thousand tonnes,,,1818,2192,1594,,,,,,,606,606,606,730,730,730,531,531,531
Italy,ITA,Thousand tonnes,,,1828,2203,1596,,,,,,,609,609,609,734,734,734,532,532,532
Italy,ITA,Thousand tonnes,,,170,157,133,,,,,,,56,56,56,52,52,52,44,44,44
Italy,ITA,Thousand tonnes,,,170,157,133,,,,,,,56,56,56,52,52,52,44,44,44
Italy,ITA,Thousand tonnes,,,170,157,132,,,,,,,56,56,56,52,52,52,44,44,44
Italy,ITA,Thousand tonnes,,,170,157,132,,,,,,,56,56,56,52,52,52,44,44,44
Italy,ITA,Thousand tonnes,,,160,147,130,,,,,,,53,53,53,49,49,49,43,43,43
Italy,ITA,Thousand tonnes,,,81,113,,,,,,,,27,27,27,37,37,37,,,
Italy,ITA,Thousand tonnes,,,81,112,,,,,,,,27,27,27,37,37,37,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,1,,,,,,,,,,,0,0,0,,,
Italy,ITA,Thousand tonnes,,,,1,,,,,,,,,,,0,0,0,,,
Italy,ITA,Thousand tonnes,,,,1,,,,,,,,,,,0,0,0,,,
Italy,ITA,Thousand tonnes,,,,1,,,,,,,,,,,0,0,0,,,
Italy,ITA,Thousand tonnes,,,,1,,,,,,,,,,,0,0,0,,,
Italy,ITA,Thousand tonnes,,,4,10,,,,,,,,1,1,1,3,3,3,,,
Italy,ITA,Thousand tonnes,,,4,10,,,,,,,,1,1,1,3,3,3,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,76,103,,,,,,,,25,25,25,34,34,34,,,
Italy,ITA,Thousand tonnes,,,76,102,,,,,,,,25,25,25,34,34,34,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,1,,,,,,,,,,,0,0,0,,,
Italy,ITA,Thousand tonnes,,,,1,,,,,,,,,,,0,0,0,,,
Italy,ITA,Thousand tonnes,,,,1,,,,,,,,,,,0,0,0,,,
Italy,ITA,Thousand tonnes,,,,1,,,,,,,,,,,0,0,0,,,
Italy,ITA,Thousand tonnes,,,,1,,,,,,,,,,,0,0,0,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Thousand tonnes,,,,1,,,,,,,,,,,0,0,0,,,
Italy,ITA,Thousand tonnes,,,7074,8444,5622,,,,,,,2358,2358,2358,2814,2814,2814,1874,1874,1874
Italy,ITA,Thousand tonnes,,,2209,2526,2594,,,,,,,736,736,736,842,842,842,864,864,864
Italy,ITA,Thousand tonnes,,,2757,3128,1654,,,,,,,919,919,919,1042,1042,1042,551,551,551
Italy,ITA,Thousand tonnes,,,2774,3150,1657,,,,,,,924,924,924,1050,1050,1050,552,552,552
Italy,ITA,Thousand tonnes,,,2809,3221,1711,,,,,,,936,936,936,1073,1073,1073,570,570,570
Italy,ITA,Thousand tonnes,,,2878,3256,1728,,,,,,,959,959,959,1085,1085,1085,576,576,576
Italy,ITA,Thousand tonnes,,,3115,3725,1958,,,,,,,1038,1038,1038,1241,1241,1241,652,652,652
