day,month,year,cases,deaths,country,countryCode,popData2018
11,4,2020,16,0,Georgia,GEO,3731000.0
10,4,2020,7,0,Georgia,GEO,3731000.0
9,4,2020,15,0,Georgia,GEO,3731000.0
8,4,2020,8,1,Georgia,GEO,3731000.0
7,4,2020,14,0,Georgia,GEO,3731000.0
6,4,2020,17,2,Georgia,GEO,3731000.0
5,4,2020,9,0,Georgia,GEO,3731000.0
4,4,2020,27,0,Georgia,GEO,3731000.0
3,4,2020,6,0,Georgia,GEO,3731000.0
2,4,2020,5,0,Georgia,GEO,3731000.0
1,4,2020,12,0,Georgia,GEO,3731000.0
31,3,2020,8,0,Georgia,GEO,3731000.0
30,3,2020,5,0,Georgia,GEO,3731000.0
29,3,2020,4,0,Georgia,GEO,3731000.0
28,3,2020,2,0,Georgia,GEO,3731000.0
27,3,2020,6,0,Georgia,GEO,3731000.0
26,3,2020,3,0,Georgia,GEO,3731000.0
25,3,2020,9,0,Georgia,GEO,3731000.0
24,3,2020,7,0,Georgia,GEO,3731000.0
23,3,2020,5,0,Georgia,GEO,3731000.0
22,3,2020,6,0,Georgia,GEO,3731000.0
21,3,2020,3,0,Georgia,GEO,3731000.0
20,3,2020,6,0,Georgia,GEO,3731000.0
19,3,2020,0,0,Georgia,GEO,3731000.0
18,3,2020,1,0,Georgia,GEO,3731000.0
17,3,2020,3,0,Georgia,GEO,3731000.0
16,3,2020,0,0,Georgia,GEO,3731000.0
15,3,2020,0,0,Georgia,GEO,3731000.0
14,3,2020,5,0,Georgia,GEO,3731000.0
13,3,2020,1,0,Georgia,GEO,3731000.0
12,3,2020,1,0,Georgia,GEO,3731000.0
11,3,2020,8,0,Georgia,GEO,3731000.0
10,3,2020,2,0,Georgia,GEO,3731000.0
9,3,2020,1,0,Georgia,GEO,3731000.0
8,3,2020,3,0,Georgia,GEO,3731000.0
6,3,2020,6,0,Georgia,GEO,3731000.0
5,3,2020,0,0,Georgia,GEO,3731000.0
2,3,2020,0,0,Georgia,GEO,3731000.0
1,3,2020,1,0,Georgia,GEO,3731000.0
29,2,2020,1,0,Georgia,GEO,3731000.0
28,2,2020,0,0,Georgia,GEO,3731000.0
27,2,2020,1,0,Georgia,GEO,3731000.0
26,2,2020,0,0,Georgia,GEO,3731000.0
25,2,2020,0,0,Georgia,GEO,3731000.0
24,2,2020,0,0,Georgia,GEO,3731000.0
23,2,2020,0,0,Georgia,GEO,3731000.0
22,2,2020,0,0,Georgia,GEO,3731000.0
21,2,2020,0,0,Georgia,GEO,3731000.0
20,2,2020,0,0,Georgia,GEO,3731000.0
19,2,2020,0,0,Georgia,GEO,3731000.0
18,2,2020,0,0,Georgia,GEO,3731000.0
17,2,2020,0,0,Georgia,GEO,3731000.0
16,2,2020,0,0,Georgia,GEO,3731000.0
15,2,2020,0,0,Georgia,GEO,3731000.0
14,2,2020,0,0,Georgia,GEO,3731000.0
13,2,2020,0,0,Georgia,GEO,3731000.0
12,2,2020,0,0,Georgia,GEO,3731000.0
11,2,2020,0,0,Georgia,GEO,3731000.0
10,2,2020,0,0,Georgia,GEO,3731000.0
9,2,2020,0,0,Georgia,GEO,3731000.0
8,2,2020,0,0,Georgia,GEO,3731000.0
7,2,2020,0,0,Georgia,GEO,3731000.0
6,2,2020,0,0,Georgia,GEO,3731000.0
5,2,2020,0,0,Georgia,GEO,3731000.0
4,2,2020,0,0,Georgia,GEO,3731000.0
3,2,2020,0,0,Georgia,GEO,3731000.0
2,2,2020,0,0,Georgia,GEO,3731000.0
1,2,2020,0,0,Georgia,GEO,3731000.0
31,1,2020,0,0,Georgia,GEO,3731000.0
30,1,2020,0,0,Georgia,GEO,3731000.0
29,1,2020,0,0,Georgia,GEO,3731000.0
28,1,2020,0,0,Georgia,GEO,3731000.0
27,1,2020,0,0,Georgia,GEO,3731000.0
26,1,2020,0,0,Georgia,GEO,3731000.0
25,1,2020,0,0,Georgia,GEO,3731000.0
24,1,2020,0,0,Georgia,GEO,3731000.0
23,1,2020,0,0,Georgia,GEO,3731000.0
22,1,2020,0,0,Georgia,GEO,3731000.0
21,1,2020,0,0,Georgia,GEO,3731000.0
20,1,2020,0,0,Georgia,GEO,3731000.0
19,1,2020,0,0,Georgia,GEO,3731000.0
18,1,2020,0,0,Georgia,GEO,3731000.0
17,1,2020,0,0,Georgia,GEO,3731000.0
16,1,2020,0,0,Georgia,GEO,3731000.0
15,1,2020,0,0,Georgia,GEO,3731000.0
14,1,2020,0,0,Georgia,GEO,3731000.0
13,1,2020,0,0,Georgia,GEO,3731000.0
12,1,2020,0,0,Georgia,GEO,3731000.0
11,1,2020,0,0,Georgia,GEO,3731000.0
10,1,2020,0,0,Georgia,GEO,3731000.0
9,1,2020,0,0,Georgia,GEO,3731000.0
8,1,2020,0,0,Georgia,GEO,3731000.0
7,1,2020,0,0,Georgia,GEO,3731000.0
6,1,2020,0,0,Georgia,GEO,3731000.0
5,1,2020,0,0,Georgia,GEO,3731000.0
4,1,2020,0,0,Georgia,GEO,3731000.0
3,1,2020,0,0,Georgia,GEO,3731000.0
2,1,2020,0,0,Georgia,GEO,3731000.0
1,1,2020,0,0,Georgia,GEO,3731000.0
31,12,2019,0,0,Georgia,GEO,3731000.0
30,5,2020,738,39,Germany,DEU,82927922.0
29,5,2020,741,39,Germany,DEU,82927922.0
28,5,2020,353,62,Germany,DEU,82927922.0
27,5,2020,362,47,Germany,DEU,82927922.0
26,5,2020,432,45,Germany,DEU,82927922.0
25,5,2020,289,10,Germany,DEU,82927922.0
24,5,2020,431,31,Germany,DEU,82927922.0
23,5,2020,638,42,Germany,DEU,82927922.0
22,5,2020,460,27,Germany,DEU,82927922.0
21,5,2020,745,57,Germany,DEU,82927922.0
20,5,2020,797,83,Germany,DEU,82927922.0
19,5,2020,513,72,Germany,DEU,82927922.0
18,5,2020,342,21,Germany,DEU,82927922.0
17,5,2020,583,33,Germany,DEU,82927922.0
16,5,2020,620,57,Germany,DEU,82927922.0
15,5,2020,913,101,Germany,DEU,82927922.0
14,5,2020,933,89,Germany,DEU,82927922.0
13,5,2020,798,101,Germany,DEU,82927922.0
12,5,2020,933,116,Germany,DEU,82927922.0
11,5,2020,357,22,Germany,DEU,82927922.0
10,5,2020,667,26,Germany,DEU,82927922.0
9,5,2020,1251,103,Germany,DEU,82927922.0
8,5,2020,1209,147,Germany,DEU,82927922.0
7,5,2020,1194,123,Germany,DEU,82927922.0
6,5,2020,1037,165,Germany,DEU,82927922.0
5,5,2020,685,139,Germany,DEU,82927922.0
4,5,2020,679,43,Germany,DEU,82927922.0
3,5,2020,793,74,Germany,DEU,82927922.0
2,5,2020,2584,287,Germany,DEU,82927922.0
1,5,2020,0,0,Germany,DEU,82927922.0
30,4,2020,1478,173,Germany,DEU,82927922.0
29,4,2020,1304,202,Germany,DEU,82927922.0
28,4,2020,1144,163,Germany,DEU,82927922.0
27,4,2020,1018,110,Germany,DEU,82927922.0
26,4,2020,1737,140,Germany,DEU,82927922.0
25,4,2020,2055,179,Germany,DEU,82927922.0
24,4,2020,2337,227,Germany,DEU,82927922.0
23,4,2020,2352,215,Germany,DEU,82927922.0
22,4,2020,2237,281,Germany,DEU,82927922.0
21,4,2020,1785,194,Germany,DEU,82927922.0
20,4,2020,1775,110,Germany,DEU,82927922.0
19,4,2020,2458,184,Germany,DEU,82927922.0
18,4,2020,3609,242,Germany,DEU,82927922.0
17,4,2020,3380,299,Germany,DEU,82927922.0
16,4,2020,2866,315,Germany,DEU,82927922.0
15,4,2020,2486,285,Germany,DEU,82927922.0
14,4,2020,2082,170,Germany,DEU,82927922.0
13,4,2020,2537,126,Germany,DEU,82927922.0
12,4,2020,2821,129,Germany,DEU,82927922.0
11,4,2020,4133,171,Germany,DEU,82927922.0
10,4,2020,5323,266,Germany,DEU,82927922.0
9,4,2020,4974,246,Germany,DEU,82927922.0
8,4,2020,4003,254,Germany,DEU,82927922.0
7,4,2020,3834,173,Germany,DEU,82927922.0
6,4,2020,3677,92,Germany,DEU,82927922.0
5,4,2020,5936,184,Germany,DEU,82927922.0
4,4,2020,6082,141,Germany,DEU,82927922.0
3,4,2020,6174,145,Germany,DEU,82927922.0
2,4,2020,6156,140,Germany,DEU,82927922.0
1,4,2020,5453,149,Germany,DEU,82927922.0
31,3,2020,4615,128,Germany,DEU,82927922.0
30,3,2020,4751,66,Germany,DEU,82927922.0
29,3,2020,3965,64,Germany,DEU,82927922.0
28,3,2020,6294,72,Germany,DEU,82927922.0
27,3,2020,5780,55,Germany,DEU,82927922.0
26,3,2020,4954,49,Germany,DEU,82927922.0
25,3,2020,2342,23,Germany,DEU,82927922.0
24,3,2020,4438,32,Germany,DEU,82927922.0
23,3,2020,3311,27,Germany,DEU,82927922.0
22,3,2020,3276,22,Germany,DEU,82927922.0
21,3,2020,4049,2,Germany,DEU,82927922.0
20,3,2020,5940,30,Germany,DEU,82927922.0
19,3,2020,1042,0,Germany,DEU,82927922.0
18,3,2020,1144,0,Germany,DEU,82927922.0
17,3,2020,1174,1,Germany,DEU,82927922.0
16,3,2020,1043,4,Germany,DEU,82927922.0
15,3,2020,733,3,Germany,DEU,82927922.0
14,3,2020,693,0,Germany,DEU,82927922.0
13,3,2020,802,2,Germany,DEU,82927922.0
12,3,2020,271,1,Germany,DEU,82927922.0
11,3,2020,157,0,Germany,DEU,82927922.0
10,3,2020,237,2,Germany,DEU,82927922.0
9,3,2020,55,0,Germany,DEU,82927922.0
8,3,2020,163,0,Germany,DEU,82927922.0
7,3,2020,284,0,Germany,DEU,82927922.0
6,3,2020,138,0,Germany,DEU,82927922.0
5,3,2020,66,0,Germany,DEU,82927922.0
4,3,2020,39,0,Germany,DEU,82927922.0
3,3,2020,28,0,Germany,DEU,82927922.0
2,3,2020,18,0,Germany,DEU,82927922.0
1,3,2020,54,0,Germany,DEU,82927922.0
29,2,2020,10,0,Germany,DEU,82927922.0
28,2,2020,26,0,Germany,DEU,82927922.0
27,2,2020,4,0,Germany,DEU,82927922.0
26,2,2020,2,0,Germany,DEU,82927922.0
25,2,2020,0,0,Germany,DEU,82927922.0
24,2,2020,0,0,Germany,DEU,82927922.0
23,2,2020,0,0,Germany,DEU,82927922.0
22,2,2020,0,0,Germany,DEU,82927922.0
21,2,2020,0,0,Germany,DEU,82927922.0
20,2,2020,0,0,Germany,DEU,82927922.0
19,2,2020,0,0,Germany,DEU,82927922.0
18,2,2020,0,0,Germany,DEU,82927922.0
17,2,2020,0,0,Germany,DEU,82927922.0
16,2,2020,0,0,Germany,DEU,82927922.0
15,2,2020,0,0,Germany,DEU,82927922.0
14,2,2020,0,0,Germany,DEU,82927922.0
13,2,2020,0,0,Germany,DEU,82927922.0
12,2,2020,2,0,Germany,DEU,82927922.0
11,2,2020,0,0,Germany,DEU,82927922.0
10,2,2020,0,0,Germany,DEU,82927922.0
9,2,2020,0,0,Germany,DEU,82927922.0
8,2,2020,1,0,Germany,DEU,82927922.0
7,2,2020,1,0,Germany,DEU,82927922.0
6,2,2020,0,0,Germany,DEU,82927922.0
5,2,2020,0,0,Germany,DEU,82927922.0
4,2,2020,2,0,Germany,DEU,82927922.0
3,2,2020,1,0,Germany,DEU,82927922.0
2,2,2020,1,0,Germany,DEU,82927922.0
1,2,2020,2,0,Germany,DEU,82927922.0
31,1,2020,1,0,Germany,DEU,82927922.0
30,1,2020,0,0,Germany,DEU,82927922.0
29,1,2020,3,0,Germany,DEU,82927922.0
28,1,2020,1,0,Germany,DEU,82927922.0
27,1,2020,0,0,Germany,DEU,82927922.0
26,1,2020,0,0,Germany,DEU,82927922.0
25,1,2020,0,0,Germany,DEU,82927922.0
24,1,2020,0,0,Germany,DEU,82927922.0
23,1,2020,0,0,Germany,DEU,82927922.0
22,1,2020,0,0,Germany,DEU,82927922.0
21,1,2020,0,0,Germany,DEU,82927922.0
20,1,2020,0,0,Germany,DEU,82927922.0
19,1,2020,0,0,Germany,DEU,82927922.0
18,1,2020,0,0,Germany,DEU,82927922.0
17,1,2020,0,0,Germany,DEU,82927922.0
16,1,2020,0,0,Germany,DEU,82927922.0
15,1,2020,0,0,Germany,DEU,82927922.0
14,1,2020,0,0,Germany,DEU,82927922.0
13,1,2020,0,0,Germany,DEU,82927922.0
12,1,2020,0,0,Germany,DEU,82927922.0
11,1,2020,0,0,Germany,DEU,82927922.0
10,1,2020,0,0,Germany,DEU,82927922.0
9,1,2020,0,0,Germany,DEU,82927922.0
8,1,2020,0,0,Germany,DEU,82927922.0
7,1,2020,0,0,Germany,DEU,82927922.0
6,1,2020,0,0,Germany,DEU,82927922.0
5,1,2020,0,0,Germany,DEU,82927922.0
4,1,2020,0,0,Germany,DEU,82927922.0
3,1,2020,0,0,Germany,DEU,82927922.0
2,1,2020,0,0,Germany,DEU,82927922.0
1,1,2020,0,0,Germany,DEU,82927922.0
31,12,2019,0,0,Germany,DEU,82927922.0
30,5,2020,4,0,Gibraltar,GIB,33718.0
29,5,2020,0,0,Gibraltar,GIB,33718.0
28,5,2020,2,0,Gibraltar,GIB,33718.0
27,5,2020,0,0,Gibraltar,GIB,33718.0
26,5,2020,4,0,Gibraltar,GIB,33718.0
25,5,2020,0,0,Gibraltar,GIB,33718.0
24,5,2020,0,0,Gibraltar,GIB,33718.0
23,5,2020,0,0,Gibraltar,GIB,33718.0
22,5,2020,2,0,Gibraltar,GIB,33718.0
21,5,2020,2,0,Gibraltar,GIB,33718.0
20,5,2020,0,0,Gibraltar,GIB,33718.0
19,5,2020,0,0,Gibraltar,GIB,33718.0
18,5,2020,0,0,Gibraltar,GIB,33718.0
17,5,2020,0,0,Gibraltar,GIB,33718.0
16,5,2020,0,0,Gibraltar,GIB,33718.0
15,5,2020,0,0,Gibraltar,GIB,33718.0
14,5,2020,0,0,Gibraltar,GIB,33718.0
13,5,2020,0,0,Gibraltar,GIB,33718.0
12,5,2020,1,0,Gibraltar,GIB,33718.0
11,5,2020,0,0,Gibraltar,GIB,33718.0
10,5,2020,0,0,Gibraltar,GIB,33718.0
9,5,2020,2,0,Gibraltar,GIB,33718.0
8,5,2020,0,0,Gibraltar,GIB,33718.0
7,5,2020,0,0,Gibraltar,GIB,33718.0
6,5,2020,0,0,Gibraltar,GIB,33718.0
5,5,2020,0,0,Gibraltar,GIB,33718.0
4,5,2020,0,0,Gibraltar,GIB,33718.0
3,5,2020,0,0,Gibraltar,GIB,33718.0
2,5,2020,0,0,Gibraltar,GIB,33718.0
1,5,2020,3,0,Gibraltar,GIB,33718.0
30,4,2020,0,0,Gibraltar,GIB,33718.0
29,4,2020,0,0,Gibraltar,GIB,33718.0
28,4,2020,0,0,Gibraltar,GIB,33718.0
27,4,2020,5,0,Gibraltar,GIB,33718.0
26,4,2020,3,0,Gibraltar,GIB,33718.0
25,4,2020,0,0,Gibraltar,GIB,33718.0
24,4,2020,0,0,Gibraltar,GIB,33718.0
23,4,2020,0,0,Gibraltar,GIB,33718.0
22,4,2020,0,0,Gibraltar,GIB,33718.0
21,4,2020,0,0,Gibraltar,GIB,33718.0
20,4,2020,0,0,Gibraltar,GIB,33718.0
19,4,2020,0,0,Gibraltar,GIB,33718.0
18,4,2020,0,0,Gibraltar,GIB,33718.0
17,4,2020,2,0,Gibraltar,GIB,33718.0
16,4,2020,2,0,Gibraltar,GIB,33718.0
15,4,2020,0,0,Gibraltar,GIB,33718.0
14,4,2020,0,0,Gibraltar,GIB,33718.0
13,4,2020,0,0,Gibraltar,GIB,33718.0
12,4,2020,2,0,Gibraltar,GIB,33718.0
11,4,2020,4,0,Gibraltar,GIB,33718.0
10,4,2020,3,0,Gibraltar,GIB,33718.0
9,4,2020,7,0,Gibraltar,GIB,33718.0
8,4,2020,4,0,Gibraltar,GIB,33718.0
7,4,2020,6,0,Gibraltar,GIB,33718.0
6,4,2020,5,0,Gibraltar,GIB,33718.0
5,4,2020,3,0,Gibraltar,GIB,33718.0
4,4,2020,7,0,Gibraltar,GIB,33718.0
3,4,2020,19,0,Gibraltar,GIB,33718.0
2,4,2020,0,0,Gibraltar,GIB,33718.0
1,4,2020,0,0,Gibraltar,GIB,33718.0
31,3,2020,4,0,Gibraltar,GIB,33718.0
30,3,2020,9,0,Gibraltar,GIB,33718.0
29,3,2020,1,0,Gibraltar,GIB,33718.0
28,3,2020,20,0,Gibraltar,GIB,33718.0
27,3,2020,9,0,Gibraltar,GIB,33718.0
26,3,2020,11,0,Gibraltar,GIB,33718.0
25,3,2020,0,0,Gibraltar,GIB,33718.0
24,3,2020,0,0,Gibraltar,GIB,33718.0
23,3,2020,5,0,Gibraltar,GIB,33718.0
22,3,2020,0,0,Gibraltar,GIB,33718.0
21,3,2020,0,0,Gibraltar,GIB,33718.0
20,3,2020,10,0,Gibraltar,GIB,33718.0
30,5,2020,3,0,Greece,GRC,10727668.0
29,5,2020,3,2,Greece,GRC,10727668.0
28,5,2020,11,0,Greece,GRC,10727668.0
27,5,2020,10,1,Greece,GRC,10727668.0
26,5,2020,4,1,Greece,GRC,10727668.0
25,5,2020,2,0,Greece,GRC,10727668.0
24,5,2020,3,2,Greece,GRC,10727668.0
23,5,2020,20,1,Greece,GRC,10727668.0
22,5,2020,3,2,Greece,GRC,10727668.0
21,5,2020,10,1,Greece,GRC,10727668.0
20,5,2020,4,0,Greece,GRC,10727668.0
19,5,2020,2,2,Greece,GRC,10727668.0
18,5,2020,15,1,Greece,GRC,10727668.0
17,5,2020,9,2,Greece,GRC,10727668.0
16,5,2020,40,4,Greece,GRC,10727668.0
15,5,2020,10,1,Greece,GRC,10727668.0
14,5,2020,16,3,Greece,GRC,10727668.0
13,5,2020,18,1,Greece,GRC,10727668.0
12,5,2020,10,0,Greece,GRC,10727668.0
11,5,2020,6,0,Greece,GRC,10727668.0
10,5,2020,19,1,Greece,GRC,10727668.0
9,5,2020,13,2,Greece,GRC,10727668.0
8,5,2020,15,1,Greece,GRC,10727668.0
7,5,2020,21,1,Greece,GRC,10727668.0
6,5,2020,10,0,Greece,GRC,10727668.0
5,5,2020,6,2,Greece,GRC,10727668.0
4,5,2020,6,1,Greece,GRC,10727668.0
3,5,2020,29,3,Greece,GRC,10727668.0
2,5,2020,0,0,Greece,GRC,10727668.0
1,5,2020,15,1,Greece,GRC,10727668.0
30,4,2020,42,3,Greece,GRC,10727668.0
29,4,2020,0,0,Greece,GRC,10727668.0
28,4,2020,28,6,Greece,GRC,10727668.0
27,4,2020,0,0,Greece,GRC,10727668.0
26,4,2020,16,0,Greece,GRC,10727668.0
25,4,2020,27,5,Greece,GRC,10727668.0
24,4,2020,55,4,Greece,GRC,10727668.0
23,4,2020,7,0,Greece,GRC,10727668.0
22,4,2020,156,5,Greece,GRC,10727668.0
21,4,2020,10,6,Greece,GRC,10727668.0
20,4,2020,28,5,Greece,GRC,10727668.0
19,4,2020,0,0,Greece,GRC,10727668.0
18,4,2020,0,0,Greece,GRC,10727668.0
17,4,2020,15,3,Greece,GRC,10727668.0
16,4,2020,22,1,Greece,GRC,10727668.0
15,4,2020,25,2,Greece,GRC,10727668.0
14,4,2020,31,1,Greece,GRC,10727668.0
13,4,2020,33,5,Greece,GRC,10727668.0
12,4,2020,70,3,Greece,GRC,10727668.0
11,4,2020,56,4,Greece,GRC,10727668.0
10,4,2020,71,3,Greece,GRC,10727668.0
9,4,2020,52,2,Greece,GRC,10727668.0
8,4,2020,77,2,Greece,GRC,10727668.0
7,4,2020,20,6,Greece,GRC,10727668.0
6,4,2020,62,5,Greece,GRC,10727668.0
5,4,2020,60,9,Greece,GRC,10727668.0
4,4,2020,99,6,Greece,GRC,10727668.0
3,4,2020,139,3,Greece,GRC,10727668.0
2,4,2020,61,1,Greece,GRC,10727668.0
1,4,2020,102,6,Greece,GRC,10727668.0
31,3,2020,56,5,Greece,GRC,10727668.0
30,3,2020,95,6,Greece,GRC,10727668.0
29,3,2020,95,4,Greece,GRC,10727668.0
28,3,2020,74,2,Greece,GRC,10727668.0
27,3,2020,71,4,Greece,GRC,10727668.0
26,3,2020,78,2,Greece,GRC,10727668.0
25,3,2020,48,3,Greece,GRC,10727668.0
24,3,2020,71,2,Greece,GRC,10727668.0
23,3,2020,94,2,Greece,GRC,10727668.0
22,3,2020,35,5,Greece,GRC,10727668.0
21,3,2020,31,3,Greece,GRC,10727668.0
20,3,2020,46,0,Greece,GRC,10727668.0
19,3,2020,31,0,Greece,GRC,10727668.0
18,3,2020,35,1,Greece,GRC,10727668.0
17,3,2020,21,0,Greece,GRC,10727668.0
16,3,2020,103,1,Greece,GRC,10727668.0
15,3,2020,38,2,Greece,GRC,10727668.0
14,3,2020,57,0,Greece,GRC,10727668.0
13,3,2020,34,0,Greece,GRC,10727668.0
12,3,2020,9,1,Greece,GRC,10727668.0
11,3,2020,6,0,Greece,GRC,10727668.0
10,3,2020,11,0,Greece,GRC,10727668.0
9,3,2020,7,0,Greece,GRC,10727668.0
8,3,2020,21,0,Greece,GRC,10727668.0
7,3,2020,13,0,Greece,GRC,10727668.0
6,3,2020,22,0,Greece,GRC,10727668.0
5,3,2020,3,0,Greece,GRC,10727668.0
2,3,2020,0,0,Greece,GRC,10727668.0
1,3,2020,3,0,Greece,GRC,10727668.0
29,2,2020,1,0,Greece,GRC,10727668.0
28,2,2020,2,0,Greece,GRC,10727668.0
27,2,2020,1,0,Greece,GRC,10727668.0
26,2,2020,0,0,Greece,GRC,10727668.0
25,2,2020,0,0,Greece,GRC,10727668.0
24,2,2020,0,0,Greece,GRC,10727668.0
23,2,2020,0,0,Greece,GRC,10727668.0
22,2,2020,0,0,Greece,GRC,10727668.0
21,2,2020,0,0,Greece,GRC,10727668.0
20,2,2020,0,0,Greece,GRC,10727668.0
19,2,2020,0,0,Greece,GRC,10727668.0
18,2,2020,0,0,Greece,GRC,10727668.0
17,2,2020,0,0,Greece,GRC,10727668.0
16,2,2020,0,0,Greece,GRC,10727668.0
15,2,2020,0,0,Greece,GRC,10727668.0
14,2,2020,0,0,Greece,GRC,10727668.0
13,2,2020,0,0,Greece,GRC,10727668.0
12,2,2020,0,0,Greece,GRC,10727668.0
11,2,2020,0,0,Greece,GRC,10727668.0
10,2,2020,0,0,Greece,GRC,10727668.0
9,2,2020,0,0,Greece,GRC,10727668.0
8,2,2020,0,0,Greece,GRC,10727668.0
7,2,2020,0,0,Greece,GRC,10727668.0
6,2,2020,0,0,Greece,GRC,10727668.0
5,2,2020,0,0,Greece,GRC,10727668.0
4,2,2020,0,0,Greece,GRC,10727668.0
3,2,2020,0,0,Greece,GRC,10727668.0
2,2,2020,0,0,Greece,GRC,10727668.0
1,2,2020,0,0,Greece,GRC,10727668.0
31,1,2020,0,0,Greece,GRC,10727668.0
30,1,2020,0,0,Greece,GRC,10727668.0
29,1,2020,0,0,Greece,GRC,10727668.0
28,1,2020,0,0,Greece,GRC,10727668.0
27,1,2020,0,0,Greece,GRC,10727668.0
26,1,2020,0,0,Greece,GRC,10727668.0
25,1,2020,0,0,Greece,GRC,10727668.0
24,1,2020,0,0,Greece,GRC,10727668.0
23,1,2020,0,0,Greece,GRC,10727668.0
22,1,2020,0,0,Greece,GRC,10727668.0
21,1,2020,0,0,Greece,GRC,10727668.0
20,1,2020,0,0,Greece,GRC,10727668.0
19,1,2020,0,0,Greece,GRC,10727668.0
18,1,2020,0,0,Greece,GRC,10727668.0
17,1,2020,0,0,Greece,GRC,10727668.0
16,1,2020,0,0,Greece,GRC,10727668.0
15,1,2020,0,0,Greece,GRC,10727668.0
14,1,2020,0,0,Greece,GRC,10727668.0
13,1,2020,0,0,Greece,GRC,10727668.0
12,1,2020,0,0,Greece,GRC,10727668.0
11,1,2020,0,0,Greece,GRC,10727668.0
10,1,2020,0,0,Greece,GRC,10727668.0
9,1,2020,0,0,Greece,GRC,10727668.0
8,1,2020,0,0,Greece,GRC,10727668.0
7,1,2020,0,0,Greece,GRC,10727668.0
6,1,2020,0,0,Greece,GRC,10727668.0
5,1,2020,0,0,Greece,GRC,10727668.0
4,1,2020,0,0,Greece,GRC,10727668.0
3,1,2020,0,0,Greece,GRC,10727668.0
2,1,2020,0,0,Greece,GRC,10727668.0
1,1,2020,0,0,Greece,GRC,10727668.0
31,12,2019,0,0,Greece,GRC,10727668.0
30,5,2020,0,0,Guernsey,GGY,63026.0
29,5,2020,0,0,Guernsey,GGY,63026.0
28,5,2020,0,0,Guernsey,GGY,63026.0
27,5,2020,0,0,Guernsey,GGY,63026.0
26,5,2020,0,0,Guernsey,GGY,63026.0
25,5,2020,0,0,Guernsey,GGY,63026.0
24,5,2020,0,0,Guernsey,GGY,63026.0
23,5,2020,0,0,Guernsey,GGY,63026.0
22,5,2020,0,0,Guernsey,GGY,63026.0
21,5,2020,0,0,Guernsey,GGY,63026.0
20,5,2020,0,0,Guernsey,GGY,63026.0
19,5,2020,0,0,Guernsey,GGY,63026.0
18,5,2020,0,0,Guernsey,GGY,63026.0
17,5,2020,0,0,Guernsey,GGY,63026.0
16,5,2020,0,0,Guernsey,GGY,63026.0
15,5,2020,0,0,Guernsey,GGY,63026.0
14,5,2020,0,0,Guernsey,GGY,63026.0
13,5,2020,0,0,Guernsey,GGY,63026.0
12,5,2020,0,0,Guernsey,GGY,63026.0
11,5,2020,0,0,Guernsey,GGY,63026.0
10,5,2020,0,0,Guernsey,GGY,63026.0
9,5,2020,0,0,Guernsey,GGY,63026.0
8,5,2020,0,0,Guernsey,GGY,63026.0
7,5,2020,0,0,Guernsey,GGY,63026.0
6,5,2020,0,0,Guernsey,GGY,63026.0
5,5,2020,0,0,Guernsey,GGY,63026.0
4,5,2020,0,0,Guernsey,GGY,63026.0
3,5,2020,0,0,Guernsey,GGY,63026.0
2,5,2020,1,0,Guernsey,GGY,63026.0
1,5,2020,0,0,Guernsey,GGY,63026.0
30,4,2020,4,0,Guernsey,GGY,63026.0
29,4,2020,0,0,Guernsey,GGY,63026.0
28,4,2020,0,0,Guernsey,GGY,63026.0
27,4,2020,2,1,Guernsey,GGY,63026.0
26,4,2020,0,1,Guernsey,GGY,63026.0
25,4,2020,0,1,Guernsey,GGY,63026.0
24,4,2020,2,0,Guernsey,GGY,63026.0
23,4,2020,4,0,Guernsey,GGY,63026.0
22,4,2020,0,0,Guernsey,GGY,63026.0
21,4,2020,0,1,Guernsey,GGY,63026.0
20,4,2020,0,0,Guernsey,GGY,63026.0
19,4,2020,5,0,Guernsey,GGY,63026.0
18,4,2020,0,0,Guernsey,GGY,63026.0
17,4,2020,11,2,Guernsey,GGY,63026.0
16,4,2020,0,0,Guernsey,GGY,63026.0
15,4,2020,4,1,Guernsey,GGY,63026.0
14,4,2020,1,0,Guernsey,GGY,63026.0
13,4,2020,9,0,Guernsey,GGY,63026.0
12,4,2020,9,0,Guernsey,GGY,63026.0
11,4,2020,9,1,Guernsey,GGY,63026.0
10,4,2020,10,0,Guernsey,GGY,63026.0
9,4,2020,15,1,Guernsey,GGY,63026.0
8,4,2020,1,0,Guernsey,GGY,63026.0
7,4,2020,11,1,Guernsey,GGY,63026.0
6,4,2020,18,1,Guernsey,GGY,63026.0
5,4,2020,22,0,Guernsey,GGY,63026.0
4,4,2020,23,2,Guernsey,GGY,63026.0
3,4,2020,13,0,Guernsey,GGY,63026.0
2,4,2020,18,0,Guernsey,GGY,63026.0
1,4,2020,15,0,Guernsey,GGY,63026.0
31,3,2020,0,0,Guernsey,GGY,63026.0
30,3,2020,6,0,Guernsey,GGY,63026.0
29,3,2020,3,0,Guernsey,GGY,63026.0
28,3,2020,2,0,Guernsey,GGY,63026.0
27,3,2020,4,0,Guernsey,GGY,63026.0
26,3,2020,7,0,Guernsey,GGY,63026.0
25,3,2020,3,0,Guernsey,GGY,63026.0
24,3,2020,3,0,Guernsey,GGY,63026.0
23,3,2020,16,0,Guernsey,GGY,63026.0
22,3,2020,0,0,Guernsey,GGY,63026.0
