Label,Country,Country_code,unit,tra_meas,airline,rep_airp_per_time,2020M04,2020M03,2020M02,2020M01,2019M12,2019M11,2019M10,2019M09,2019M08,2019M07,2019M06,2019M05,2019M04,2019M03,2019M02,2019M01
Passengers carried,Norway,NOR,PAS,PAS_CRD,LIC_EU,NO_ENZV,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Norway,NOR,MOVE,CACM,UNK,NO_ENZV,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Norway,NOR,MOVE,CACM,TOTAL,NO_ENZV,N/A,3817,4765,5123,4751,5472,5934,5818,5755,5429,5737,5912,5026,5482,4794,5081
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Norway,NOR,MOVE,CACM,LIC_NEU,NO_ENZV,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Norway,NOR,MOVE,CACM,LIC_EU,NO_ENZV,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Norway,NOR,MOVE,ACM,UNK,NO_ENZV,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Norway,NOR,MOVE,ACM,TOTAL,NO_ENZV,N/A,4094,5047,5412,5035,5953,6481,6342,6267,6042,6366,6550,5770,5860,5157,5377
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Norway,NOR,MOVE,ACM,LIC_NEU,NO_ENZV,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Norway,NOR,MOVE,ACM,LIC_EU,NO_ENZV,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Norway,NOR,T,FRM_LD_NLD,UNK,NO_ENGM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Norway,NOR,T,FRM_LD_NLD,TOTAL,NO_ENGM,N/A,12537,12842,13493,14234,15172,15029,12515,14324,15084,14406,14319,13011,15305,13197,15143
Freight and mail loaded and unloaded,Norway,NOR,T,FRM_LD_NLD,LIC_NEU,NO_ENGM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Norway,NOR,T,FRM_LD_NLD,LIC_EU,NO_ENGM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Norway,NOR,PAS,PAS_TRS,UNK,NO_ENGM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Norway,NOR,PAS,PAS_TRS,TOTAL,NO_ENGM,N/A,21,137,256,398,0,0,0,54,0,215,0,0,376,0,646
Direct transit passengers,Norway,NOR,PAS,PAS_TRS,LIC_NEU,NO_ENGM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Norway,NOR,PAS,PAS_TRS,LIC_EU,NO_ENGM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Transfer passengers,Norway,NOR,PAS,PAS_TRF,TOTAL,NO_ENGM,N/A,144522,256448,238490,247576,255208,336417,334173,347369,360185,347744,304729,286183,308520,258552,250063
Passengers carried,Norway,NOR,PAS,PAS_CRD,UNK,NO_ENGM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Passengers carried,Norway,NOR,PAS,PAS_CRD,TOTAL,NO_ENGM,N/A,983412,2001069,1936074,1990581,2114984,2559129,2644582,2653817,2829077,2740759,2428457,2242110,2325045,1999386,1945246
Passengers carried,Norway,NOR,PAS,PAS_CRD,LIC_NEU,NO_ENGM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Passengers carried,Norway,NOR,PAS,PAS_CRD,LIC_EU,NO_ENGM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Norway,NOR,MOVE,CACM,UNK,NO_ENGM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Norway,NOR,MOVE,CACM,TOTAL,NO_ENGM,N/A,13310,18421,18951,17925,19924,22232,22556,22029,21158,21609,21679,19203,20774,18222,19023
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Norway,NOR,MOVE,CACM,LIC_NEU,NO_ENGM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Norway,NOR,MOVE,CACM,LIC_EU,NO_ENGM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Norway,NOR,MOVE,ACM,UNK,NO_ENGM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Norway,NOR,MOVE,ACM,TOTAL,NO_ENGM,N/A,13876,19014,19453,18443,20385,22937,23157,22609,21717,22299,22337,19806,21427,18734,19552
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Norway,NOR,MOVE,ACM,LIC_NEU,NO_ENGM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Norway,NOR,MOVE,ACM,LIC_EU,NO_ENGM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Norway,NOR,T,FRM_LD_NLD,UNK,NO_ENBO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Norway,NOR,T,FRM_LD_NLD,TOTAL,NO_ENBO,N/A,45,255,276,309,272,331,46,247,298,251,265,253,277,239,263
Freight and mail loaded and unloaded,Norway,NOR,T,FRM_LD_NLD,LIC_NEU,NO_ENBO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Norway,NOR,T,FRM_LD_NLD,LIC_EU,NO_ENBO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Norway,NOR,PAS,PAS_TRS,UNK,NO_ENBO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Norway,NOR,PAS,PAS_TRS,TOTAL,NO_ENBO,N/A,7009,11634,11150,10428,12296,14959,12855,10001,5398,13275,12112,10294,12456,10602,10806
Direct transit passengers,Norway,NOR,PAS,PAS_TRS,LIC_NEU,NO_ENBO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Norway,NOR,PAS,PAS_TRS,LIC_EU,NO_ENBO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Transfer passengers,Norway,NOR,PAS,PAS_TRF,TOTAL,NO_ENBO,N/A,10824,18259,17506,16397,18699,23337,23712,22171,17985,21542,18904,17141,21095,16148,14960
Passengers carried,Norway,NOR,PAS,PAS_CRD,UNK,NO_ENBO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Passengers carried,Norway,NOR,PAS,PAS_CRD,TOTAL,NO_ENBO,N/A,71145,127446,124092,118893,133949,161527,163524,168410,164271,168697,145589,127672,146326,120604,116816
Passengers carried,Norway,NOR,PAS,PAS_CRD,LIC_NEU,NO_ENBO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Passengers carried,Norway,NOR,PAS,PAS_CRD,LIC_EU,NO_ENBO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Norway,NOR,MOVE,CACM,UNK,NO_ENBO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Norway,NOR,MOVE,CACM,TOTAL,NO_ENBO,N/A,2269,2794,2957,2596,3090,3393,3311,3116,2834,2977,3075,2713,3058,2757,2895
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Norway,NOR,MOVE,CACM,LIC_NEU,NO_ENBO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Norway,NOR,MOVE,CACM,LIC_EU,NO_ENBO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Norway,NOR,MOVE,ACM,UNK,NO_ENBO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Norway,NOR,MOVE,ACM,TOTAL,NO_ENBO,N/A,2570,3080,3209,2871,3438,3716,3725,3660,3227,3508,3591,3193,3462,3042,3221
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Norway,NOR,MOVE,ACM,LIC_NEU,NO_ENBO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Norway,NOR,MOVE,ACM,LIC_EU,NO_ENBO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Norway,NOR,T,FRM_LD_NLD,UNK,NO_ENBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Norway,NOR,T,FRM_LD_NLD,TOTAL,NO_ENBR,N/A,357,308,386,300,379,339,127,279,265,216,237,233,252,246,268
Freight and mail loaded and unloaded,Norway,NOR,T,FRM_LD_NLD,LIC_NEU,NO_ENBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Norway,NOR,T,FRM_LD_NLD,LIC_EU,NO_ENBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Norway,NOR,PAS,PAS_TRS,UNK,NO_ENBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Norway,NOR,PAS,PAS_TRS,TOTAL,NO_ENBR,N/A,1890,3649,3280,4007,4105,8252,5418,5253,4166,6207,6055,4898,6208,4968,5842
Direct transit passengers,Norway,NOR,PAS,PAS_TRS,LIC_NEU,NO_ENBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Norway,NOR,PAS,PAS_TRS,LIC_EU,NO_ENBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Transfer passengers,Norway,NOR,PAS,PAS_TRF,TOTAL,NO_ENBR,N/A,12489,20462,20919,20334,22193,24877,23448,19280,19515,21326,19861,19182,15777,13465,13562
Passengers carried,Norway,NOR,PAS,PAS_CRD,UNK,NO_ENBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Passengers carried,Norway,NOR,PAS,PAS_CRD,TOTAL,NO_ENBR,N/A,244234,448652,453019,451443,505997,597698,605400,604006,593369,628401,570329,497271,509159,433629,431925
Passengers carried,Norway,NOR,PAS,PAS_CRD,LIC_NEU,NO_ENBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Passengers carried,Norway,NOR,PAS,PAS_CRD,LIC_EU,NO_ENBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Norway,NOR,MOVE,CACM,UNK,NO_ENBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Norway,NOR,MOVE,CACM,TOTAL,NO_ENBR,N/A,5597,6523,7061,6403,7471,8276,8090,7807,7249,7508,7730,6586,7216,6396,6664
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Norway,NOR,MOVE,CACM,LIC_NEU,NO_ENBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Norway,NOR,MOVE,CACM,LIC_EU,NO_ENBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Norway,NOR,MOVE,ACM,UNK,NO_ENBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Norway,NOR,MOVE,ACM,TOTAL,NO_ENBR,N/A,5825,6768,7300,6663,7884,8767,8655,8312,7819,8083,8247,7189,7549,6736,6924
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Norway,NOR,MOVE,ACM,LIC_NEU,NO_ENBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Norway,NOR,MOVE,ACM,LIC_EU,NO_ENBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Poland,POL,T,FRM_LD_NLD,UNK,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Poland,POL,T,FRM_LD_NLD,TOTAL,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Poland,POL,T,FRM_LD_NLD,LIC_NEU,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Poland,POL,T,FRM_LD_NLD,LIC_EU,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Poland,POL,PAS,PAS_TRS,UNK,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Poland,POL,PAS,PAS_TRS,TOTAL,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Poland,POL,PAS,PAS_TRS,LIC_NEU,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Poland,POL,PAS,PAS_TRS,LIC_EU,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Passengers carried,Poland,POL,PAS,PAS_CRD,UNK,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Passengers carried,Poland,POL,PAS,PAS_CRD,TOTAL,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Passengers carried,Poland,POL,PAS,PAS_CRD,LIC_NEU,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Passengers carried,Poland,POL,PAS,PAS_CRD,LIC_EU,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Poland,POL,MOVE,CACM,UNK,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Poland,POL,MOVE,CACM,TOTAL,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Poland,POL,MOVE,CACM,LIC_NEU,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Poland,POL,MOVE,CACM,LIC_EU,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Poland,POL,MOVE,ACM,UNK,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Poland,POL,MOVE,ACM,TOTAL,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Poland,POL,MOVE,ACM,LIC_NEU,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Poland,POL,MOVE,ACM,LIC_EU,PL_EPWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Poland,POL,T,FRM_LD_NLD,UNK,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Poland,POL,T,FRM_LD_NLD,TOTAL,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Poland,POL,T,FRM_LD_NLD,LIC_NEU,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Poland,POL,T,FRM_LD_NLD,LIC_EU,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Poland,POL,PAS,PAS_TRS,UNK,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Poland,POL,PAS,PAS_TRS,TOTAL,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Poland,POL,PAS,PAS_TRS,LIC_NEU,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Poland,POL,PAS,PAS_TRS,LIC_EU,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Passengers carried,Poland,POL,PAS,PAS_CRD,UNK,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Passengers carried,Poland,POL,PAS,PAS_CRD,TOTAL,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Passengers carried,Poland,POL,PAS,PAS_CRD,LIC_NEU,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Passengers carried,Poland,POL,PAS,PAS_CRD,LIC_EU,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Poland,POL,MOVE,CACM,UNK,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Poland,POL,MOVE,CACM,TOTAL,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Poland,POL,MOVE,CACM,LIC_NEU,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial aircraft movements (passenger, freight and mail, commercial general aviation operations)",Poland,POL,MOVE,CACM,LIC_EU,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Poland,POL,MOVE,ACM,UNK,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Poland,POL,MOVE,ACM,TOTAL,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Poland,POL,MOVE,ACM,LIC_NEU,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Aircraft movements (passenger, freight and mail, commercial and non-commercial general aviation operations)",Poland,POL,MOVE,ACM,LIC_EU,PL_EPPO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Poland,POL,T,FRM_LD_NLD,UNK,PL_EPMO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Poland,POL,T,FRM_LD_NLD,TOTAL,PL_EPMO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Poland,POL,T,FRM_LD_NLD,LIC_NEU,PL_EPMO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freight and mail loaded and unloaded,Poland,POL,T,FRM_LD_NLD,LIC_EU,PL_EPMO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Poland,POL,PAS,PAS_TRS,UNK,PL_EPMO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Poland,POL,PAS,PAS_TRS,TOTAL,PL_EPMO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Poland,POL,PAS,PAS_TRS,LIC_NEU,PL_EPMO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Direct transit passengers,Poland,POL,PAS,PAS_TRS,LIC_EU,PL_EPMO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Passengers carried,Poland,POL,PAS,PAS_CRD,UNK,PL_EPMO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
